"","ResponseId","involve","org_representation","org","org_type","title","tasks","affiliations","location","informShort","informLong","concernShort","concernLong","agree","science","info","impact","top_sector","policy","collabActivities","barriers","resources","forum_1","forum_2","forum_3","forum_4","forum_5","forumGoals_5","forumProgress_5","forumProcess_1","forumProcess_2","forumProcess_3","forumProcess_4","forumProcess_5","forumBarriers_1","forumBarriers_2","forumBarriers_3","forumBarriers_4","forumBarriers_5","forumFairness_1","forumFairness_2","forumFairness_3","forumFairness_4","forumFairness_5","forumImpact_1","forumImpact_2","forumImpact_3","forumImpact_4","forumImpact_5","collaboratorState","missing_collaborators"
"43","R_3KqMw0kwHj5vSy4","A major aspect of my work for more than 5 years","Yes, I am involved on behalf of several organizations","usfws","Federal government","Wildlife Refuge Manager","Planning,Scientific research,Governmental affairs,Project management,Advocacy,Outreach/Communication",NA,"Napa - Sonoma","Very well-informed","Well-informed","Concerned","Very concerned","Not very high level of agreement concerning the risks","Dissemination of scientific information in plain language to the general public,Collaborative relationships between stakeholders and scientists working on Sea Level Rise,Stakeholder agreement on the interpretation of scientific information","Flood risk maps,Sea level rise projections,Shoreline change data,Vulnerability assessments,Habitat studies,Endangered species studies,Climate and weather information","They have been felt for a while already","Transportation infrastructure,Ecosystem health,Wastewater and storm water infrastructure","Promote projects aimed at accommodating sea level rise with ""green"" infrastructure,Create, in the short term, a ""visioning process"" where stakeholders collaboratively identify the principles, goals and actions for addressing sea level rise in the Bay Area","Sharing information with other organizations,Engaging in joint planning with other organizations,Implementing projects jointly with other organizations,Outreach activities regarding new sea level rise-related projects jointly with other organizations","Uncertainty about the future extent of sea level rise,Lack of an overarching plan to address sea level rise in the Bay Area,Lack of public support for policies addressing sea level rise","Neither too much nor too little",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","R_0rhi2gtqbf4PTVL","A part of my work, with routine involvement","Yes, I am involved on behalf of one organization","david baker architects","Education/Consulting/Research","Designer","Planning,Project management",NA,"San Leandro","Well-informed","Well-informed","Concerned","Concerned","Not very high level of agreement concerning the risks","Collaborative relationships between stakeholders and scientists working on Sea Level Rise,Dissemination of scientific information in plain language to policy stakeholders,Training policy-makers in the basic science concerning sea level rise","Flood risk maps,Sea level rise projections,Property tax information,Demographic data,Vulnerability assessments","They are starting to be felt right now","Transportation infrastructure,Availability of housing,Disadvantaged communities","Develop faster/more efficient permitting processes that incorporate considerations of sea level rise,Focus attention on the impact of sea level rise on disadvantaged communities in the Bay Area,Create a collaborative partnership between existing agencies and stakeholders (regional, county, local) to address sea level rise in the Bay Area","Sharing information with other organizations,Sharing personnel with other organizations,Carrying out research projects jointly with other organizations,Organizing public meetings jointly with other organizations,Outreach activities regarding new sea level rise-related projects jointly with other organizations,Publishing reports or other publicly available documents jointly with other organizations,Carrying out advocacy activities jointly with other organizations","Insufficient human resources to analyze relevant information,Lack of an overarching plan to address sea level rise in the Bay Area,Lack of relationships with community-based organizations","Far too much","Resilient By Design",NA,NA,NA,NA,NA,NA,"Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,"6",NA,NA,NA,NA,"BART, CalTrain, Oakland Airport","All organizations listed, but funding needed"
"45","R_xAsOHRI2eb3ugw1","A part of my work, with occasional involvement","No, I am involved on my own",NA,NA,"Principal",NA,NA,"Napa - Sonoma,Petaluma","Well-informed","Well-informed","Somewhat concerned","Very concerned","Fairly high level of agreement concerning the risks","Increased stakeholders' familiarity with scientific tools (e.g. sea level rise forecasting models),Dissemination of scientific information in plain language to the general public,Collaborative relationships between stakeholders and scientists working on Sea Level Rise","Flood risk maps,Sea level rise projections,Vulnerability assessments,Habitat studies,Type of shoreline protection,Climate and weather information","In the next few decades","Wastewater and storm water infrastructure,Coastal erosion,Energy infrastructure","Create a single information platform concerning the status of projects related to sea level rise in the Bay Area, cost projections and scenarios,Promoting projects with different or innovative design solutions,Create a collaborative partnership between existing agencies and stakeholders (regional, county, local) to address sea level rise in the Bay Area","Carrying out research projects jointly with other organizations,Publishing reports or other publicly available documents jointly with other organizations","Lack of an overarching plan to address sea level rise in the Bay Area",NA,"Sonoma County LCP","Adapting to Rising Tides",NA,NA,NA,"Agree","Agree","Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.","Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.",NA,NA,NA,"The time demands are too high","The initiative lacks authority to produce binding decisions",NA,NA,NA,"7","6",NA,NA,NA,"7","7",NA,NA,NA,NA,NA
"46","R_w4yecP4ZY6XjvBn","No involvement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","R_30w4FNkmm4pIGfb","No involvement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","R_1dHo9Yo7Ea2TKyQ","A part of my work, with routine involvement","Yes, I am involved on behalf of one organization","napa county","Local government","Director, Public Works","Executive management (i.e. top management),Policy analysis,Planning,Governmental affairs,Project management,Outreach/Communication",NA,"Napa - Sonoma","Well-informed","Somewhat informed","Concerned","Very concerned","Fairly high level of agreement concerning the risks","Dissemination of scientific information in plain language to the general public,Dissemination of scientific information in plain language to policy stakeholders,Increase availability of data regarding sea level rise vulnerability","Flood risk maps,Sea level rise projections,Water supply or water quality studies","They are starting to be felt right now","Transportation infrastructure,Public health,Wastewater and storm water infrastructure","Create a regional Sea Level Rise adaptation plan,Lobby at the state or federal level for funding to help respond to sea level rise in California,Create a collaborative partnership between existing agencies and stakeholders (regional, county, local) to address sea level rise in the Bay Area","Sharing information with other organizations,Engaging in joint planning with other organizations,Sharing personnel with other organizations,Carrying out research projects jointly with other organizations,Organizing public meetings jointly with other organizations,Publishing reports or other publicly available documents jointly with other organizations,Signing a formal agreement with another organization","Insufficient financial resources,Opposition from stakeholders groups,Permitting obstacles","Neither too much nor too little","Resilient by Design","MTC/ABAG",NA,NA,NA,"Agree","Somewhat agree","For most decisions, most stakeholders can benefit as long as they can develop a common policy","Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.",NA,NA,NA,"The process is controlled by a few dominant stakeholders","Participants do not share common views",NA,NA,NA,"7","6",NA,NA,NA,"3","7",NA,NA,NA,NA,NA
"49","R_1K9g8R1zXBHd2MT","A part of my work, with routine involvement","Yes, I am involved on behalf of several organizations","port of sf","Local government","President, Civic Edge Consulting","Executive management (i.e. top management),Project management,Outreach/Communication",NA,"Colma - San Bruno,Mission - Islais","Very well-informed","Very well-informed","Concerned","Very concerned","Not very high level of agreement concerning the risks","Dissemination of scientific information in plain language to the general public,Collaborative relationships between stakeholders and scientists working on Sea Level Rise,Creation of a single online platform where all available scientific information on sea level rise is made available to policy-makers and stakeholders,Training policy-makers in the basic science concerning sea level rise","Flood risk maps,Coastal geology map,Sea level rise projections,Shoreline change data,Vulnerability assessments","They have been felt for a while already",NA,"Lobby at the state or federal level for funding to help respond to sea level rise in California,Create, in the short term, a ""visioning process"" where stakeholders collaboratively identify the principles, goals and actions for addressing sea level rise in the Bay Area,Create a collaborative partnership between existing agencies and stakeholders (regional, county, local) to address sea level rise in the Bay Area","Sharing information with other organizations,Engaging in joint planning with other organizations,Carrying out research projects jointly with other organizations","Insufficient financial resources,Lack of political leadership of elected officials,Lack of an overarching plan to address sea level rise in the Bay Area","Too little","Resilient by Design","Port of SF Seawall Resiliency Program","City of SF SLR Adaptation Plan",NA,NA,"Agree","Disagree","Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.","Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.","Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.",NA,NA,"The initiative lacks authority to produce binding decisions","The available funding is not sufficient","The initiative lacks authority to produce binding decisions",NA,NA,"5","5","5",NA,NA,"8","8","6",NA,NA,"BCDC",NA
"50","R_1FILEfpivqBTr6O","No involvement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","R_1myLvFEyMw6XLhz","A part of my work, with routine involvement","Yes, I am involved on behalf of one organization","","Local government","consultant","Executive management (i.e. top management),Policy analysis,Project management,Advocacy",NA,"Napa - Sonoma,Petaluma,Novato,Golden Gate,Mission - Islais","Well-informed","Well-informed","Concerned","Concerned","Not very high level of agreement concerning the risks","Increased stakeholders' familiarity with scientific tools (e.g. sea level rise forecasting models),Creation of a single online platform where all available scientific information on sea level rise is made available to policy-makers and stakeholders,Increase availability of data regarding sea level rise vulnerability","Flood risk maps,Sea level rise projections,Property tax information,Shoreline change data,Vulnerability assessments,Type of shoreline protection","In the next few decades","Transportation infrastructure,Property values,Wastewater and storm water infrastructure","Complete vulnerability assessments for all 9 counties,Develop faster/more efficient permitting processes that incorporate considerations of sea level rise,Create a collaborative partnership between existing agencies and stakeholders (regional, county, local) to address sea level rise in the Bay Area","Sharing information with other organizations,Engaging in joint planning with other organizations,Sharing personnel with other organizations,Preparing grant/funding proposals jointly with other organizations,Carrying out advocacy activities jointly with other organizations","Uncertainty about the future extent of sea level rise,Lack of an overarching plan to address sea level rise in the Bay Area,Lack of public support for policies addressing sea level rise","Too little",NA,NA,NA,NA,NA,"Don't know","Don't know","For most decisions, one stakeholder's gain involves another stakeholder's loss.",NA,NA,NA,NA,"Don't know",NA,NA,NA,NA,"4",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA
"52","R_1otHghhl9NOgt0Q","No involvement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","R_5omKhMkeZ9IarL3","No involvement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","R_1OC7flmzLx5G2pS","A part of my work, with occasional involvement","Yes, I am involved on behalf of one organization","aecom","Education/Consulting/Research","Civil engineer","Policy analysis,Planning","UC Berkeley","San Leandro,East Bay Crescent,Petaluma,Mission - Islais,San Lorenzo","Well-informed","Well-informed","Concerned","Concerned","Fairly high level of agreement concerning the risks","Increased stakeholders' familiarity with scientific tools (e.g. sea level rise forecasting models),Increase availability of data regarding sea level rise vulnerability,Training policy-makers in the basic science concerning sea level rise","Flood risk maps,Sea level rise projections,Vulnerability assessments","In the next few decades","Transportation infrastructure,Energy infrastructure,Disadvantaged communities","Develop faster/more efficient permitting processes that incorporate considerations of sea level rise,Establish a new regional authority to address sea level rise in the Bay Area,Create a collaborative partnership between existing agencies and stakeholders (regional, county, local) to address sea level rise in the Bay Area","Engaging in joint planning with other organizations",NA,"Neither too much nor too little",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","R_2uHQbWW8ySdizch","A part of my work, with occasional involvement","Yes, I am involved on behalf of one organization","santa clara county","Local government","Deputy Director","Executive management (i.e. top management)",NA,"Santa Clara Valley","Somewhat informed","Somewhat informed","Somewhat concerned","Somewhat concerned","High level of agreement concerning the risks","Dissemination of scientific information in plain language to the general public,Increase availability of data regarding sea level rise vulnerability,Training policy-makers in the basic science concerning sea level rise","Flood risk maps,Sea level rise projections,Type of shoreline protection","They are starting to be felt right now","Transportation infrastructure,Disadvantaged communities,Wastewater and storm water infrastructure","Complete vulnerability assessments for all 9 counties,Promote projects aimed at accommodating sea level rise with ""green"" infrastructure,Establish a new regional authority to address sea level rise in the Bay Area","Engaging in joint planning with other organizations","Uncertainty about the future extent of sea level rise,Lack of an overarching plan to address sea level rise in the Bay Area,Permitting obstacles","Neither too much nor too little","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","R_NXUBnl1ln7oa8Mh","A part of my work, with occasional involvement","Yes, I am involved on behalf of one organization","page","Education/Consulting/Research","Associate Planner/Urban Designer","Planning,Project management,Outreach/Communication,Other (please explain in the text box): Design","NBBJ","Richardson,Mission - Islais","Well-informed","Well-informed","Somewhat concerned","Very concerned","Fairly high level of agreement concerning the risks","Increased stakeholders' familiarity with scientific tools (e.g. sea level rise forecasting models),Collaborative relationships between stakeholders and scientists working on Sea Level Rise","Sea level rise projections,Demographic data,Other (please explain in the text box): Development feasibility","Later than 2100","Water supply infrastructure,Disadvantaged communities,Public health","Establish a new regional authority to address sea level rise in the Bay Area","Implementing projects jointly with other organizations,Organizing public meetings jointly with other organizations","Insufficient human resources to analyze relevant information,Lack of experience collaborating with other organizations in the Bay Area,Lack of relationships with community-based organizations","Too little","Outreach","Research","Advocacy","Education",NA,"Somewhat agree","Agree","Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.","Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.","Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.","Although most stakeholders can benefit from most decisions, there is conflict over who will benefit most.",NA,"The time demands are too high","The time demands are too high","There are no barriers","Participants do not trust each other",NA,"6","5","6","6",NA,"7","7","6","7",NA,NA,NA
